path	first_code_line	exports_sample
hooks/useTaskListWatcher.ts	import { type FSWatcher, watch } from 'fs'	useTaskListWatcher
hooks/useTasksV2.ts	import { type FSWatcher, watch } from 'fs'	useTasksV2
hooks/useTeammateViewAutoExit.ts	import { useEffect } from 'react'	useTeammateViewAutoExit
hooks/useTeleportResume.tsx	import { c as _c } from "react/compiler-runtime";	TeleportResumeError, TeleportSource, useTeleportResume
hooks/useTerminalSize.ts	import { useContext } from 'react'	useTerminalSize
hooks/useTextInput.ts	import { isInputModeCharacter } from 'src/components/PromptInput/inputModes.js'	UseTextInputProps, useTextInput
hooks/useTimeout.ts	import { useEffect, useState } from 'react'	useTimeout
hooks/useTurnDiffs.ts	import type { StructuredPatchHunk } from 'diff'	TurnFileDiff, TurnDiff, useTurnDiffs
hooks/useTypeahead.tsx	import * as React from 'react';	extractSearchToken, formatReplacementValue, applyShellSuggestion
hooks/useUpdateNotification.ts	import { useState } from 'react'	getSemverPart, shouldShowUpdateNotification, useUpdateNotification
hooks/useVimInput.ts	import React, { useCallback, useState } from 'react'	useVimInput
hooks/useVirtualScroll.ts	import type { RefObject } from 'react'	VirtualScrollResult, useVirtualScroll
hooks/useVoice.ts	import { useCallback, useEffect, useRef, useState } from 'react'	normalizeLanguageForSTT, FIRST_PRESS_FALLBACK_MS, computeLevel, useVoice
hooks/useVoiceEnabled.ts	import { useMemo } from 'react'	useVoiceEnabled
hooks/useVoiceIntegration.tsx	import { feature } from 'bun:bundle';	useVoiceIntegration
ink.ts	import { createElement, type ReactNode } from 'react'	render, createRoot, color, default, default, Ansi, default, default (+26)
ink/Ansi.tsx	import { c as _c } from "react/compiler-runtime";	Ansi
ink/bidi.ts	import bidiFactory from 'bidi-js'	reorderBidi
ink/clearTerminal.ts	import {	getClearTerminalSequence, clearTerminal
ink/colorize.ts	import chalk from 'chalk'	CHALK_BOOSTED_FOR_XTERMJS, CHALK_CLAMPED_FOR_TMUX, ColorType, colorize, applyTextStyles, applyColor
ink/components/AlternateScreen.tsx	import { c as _c } from "react/compiler-runtime";	AlternateScreen
ink/components/App.tsx	import React, { PureComponent, type ReactNode } from 'react';	App
ink/components/AppContext.ts	import { createContext } from 'react'	Props
ink/components/Box.tsx	import { c as _c } from "react/compiler-runtime";	Props
ink/components/Button.tsx	import { c as _c } from "react/compiler-runtime";	Props
ink/components/ClockContext.tsx	import { c as _c } from "react/compiler-runtime";	Clock, createClock, ClockContext, ClockProvider
ink/components/CursorDeclarationContext.ts	import { createContext } from 'react'	CursorDeclaration, CursorDeclarationSetter
ink/components/ErrorOverview.tsx	import codeExcerpt, { type CodeExcerpt } from 'code-excerpt';	ErrorOverview
ink/components/Link.tsx	import { c as _c } from "react/compiler-runtime";	Props, Link
ink/components/Newline.tsx	import { c as _c } from "react/compiler-runtime";	Props, Newline
ink/components/NoSelect.tsx	import { c as _c } from "react/compiler-runtime";	NoSelect
ink/components/RawAnsi.tsx	import { c as _c } from "react/compiler-runtime";	RawAnsi
ink/components/ScrollBox.tsx	import React, { type PropsWithChildren, type Ref, useImperativeHandle, useRef, useState } from 'react';	ScrollBoxHandle, ScrollBoxProps
ink/components/Spacer.tsx	import { c as _c } from "react/compiler-runtime";	Spacer
ink/components/StdinContext.ts	import { createContext } from 'react'	Props
ink/components/TerminalFocusContext.tsx	import { c as _c } from "react/compiler-runtime";	TerminalFocusContextProps, TerminalFocusProvider
ink/components/TerminalSizeContext.tsx	import { createContext } from 'react';	TerminalSize, TerminalSizeContext
ink/components/Text.tsx	import { c as _c } from "react/compiler-runtime";	Props, Text
ink/constants.ts	export const FRAME_INTERVAL_MS = 16	FRAME_INTERVAL_MS
ink/dom.ts	import type { FocusManager } from './focus.js'	TextName, ElementNames, NodeNames, DOMElement, TextNode, DOMNode, DOMNodeAttribute, createNode (+4)
ink/events/click-event.ts	import { Event } from './event.js'	ClickEvent
ink/events/dispatcher.ts	import {	Dispatcher
ink/events/emitter.ts	import { EventEmitter as NodeEventEmitter } from 'events'	EventEmitter
ink/events/event-handlers.ts	import type { ClickEvent } from './click-event.js'	EventHandlerProps, HANDLER_FOR_EVENT, EVENT_HANDLER_PROPS
ink/events/event.ts	export class Event {	Event
ink/events/focus-event.ts	import { type EventTarget, TerminalEvent } from './terminal-event.js'	FocusEvent
ink/events/input-event.ts	import { nonAlphanumericKeys, type ParsedKey } from '../parse-keypress.js'	Key, InputEvent
ink/events/keyboard-event.ts	import type { ParsedKey } from '../parse-keypress.js'	KeyboardEvent
ink/events/terminal-event.ts	import { Event } from './event.js'	TerminalEvent, EventTarget
ink/events/terminal-focus-event.ts	import { Event } from './event.js'	TerminalFocusEventType, TerminalFocusEvent
ink/focus.ts	import type { DOMElement } from './dom.js'	FocusManager, getRootNode, getFocusManager
ink/frame.ts	import type { Cursor } from './cursor.js'	Frame, emptyFrame, FlickerReason, FrameEvent, Patch, Diff, shouldClearScreen
ink/get-max-width.ts	import { LayoutEdge, type LayoutNode } from './layout/node.js'	
ink/hit-test.ts	import type { DOMElement } from './dom.js'	hitTest, dispatchClick, dispatchHover
ink/hooks/use-animation-frame.ts	import { useContext, useEffect, useState } from 'react'	useAnimationFrame
ink/hooks/use-app.ts	import { useContext } from 'react'	
ink/hooks/use-declared-cursor.ts	import { useCallback, useContext, useLayoutEffect, useRef } from 'react'	useDeclaredCursor
ink/hooks/use-input.ts	import { useEffect, useLayoutEffect } from 'react'	
ink/hooks/use-interval.ts	import { useContext, useEffect, useRef, useState } from 'react'	useAnimationTimer, useInterval
ink/hooks/use-search-highlight.ts	import { useContext, useMemo } from 'react'	useSearchHighlight
ink/hooks/use-selection.ts	import { useContext, useMemo, useSyncExternalStore } from 'react'	useSelection, useHasSelection
ink/hooks/use-stdin.ts	import { useContext } from 'react'	
ink/hooks/use-tab-status.ts	import { useContext, useEffect, useRef } from 'react'	TabStatusKind, useTabStatus
ink/hooks/use-terminal-focus.ts	import { useContext } from 'react'	useTerminalFocus
ink/hooks/use-terminal-title.ts	import { useContext, useEffect } from 'react'	useTerminalTitle
ink/hooks/use-terminal-viewport.ts	import { useCallback, useContext, useLayoutEffect, useRef } from 'react'	useTerminalViewport
ink/ink.tsx	import autoBind from 'auto-bind';	Options, Ink
ink/instances.ts	import type Ink from './ink.js'	
ink/layout/engine.ts	import type { LayoutNode } from './node.js'	createLayoutNode
ink/layout/geometry.ts	export type Point = {	Point, Size, Rectangle, Edges, edges, edges, edges, edges (+7)
ink/layout/node.ts	export const LayoutEdge = {	LayoutEdge, LayoutEdge, LayoutGutter, LayoutGutter, LayoutDisplay, LayoutDisplay, LayoutFlexDirection, LayoutFlexDirection (+14)
ink/layout/yoga.ts	import Yoga, {	YogaLayoutNode, createYogaLayoutNode
ink/line-width-cache.ts	import { stringWidth } from './stringWidth.js'	lineWidth
ink/log-update.ts	import {	LogUpdate
ink/measure-element.ts	import type { DOMElement } from './dom.js'	
ink/measure-text.ts	import { lineWidth } from './line-width-cache.js'	
ink/node-cache.ts	import type { DOMElement } from './dom.js'	CachedLayout, nodeCache, pendingClears, addPendingClear, consumeAbsoluteRemovedFlag
ink/optimizer.ts	import type { Diff } from './frame.js'	optimize
ink/output.ts	import {	Operation, Clip, Output
ink/parse-keypress.ts	import { Buffer } from 'buffer'	DECRPM_STATUS, TerminalResponse, KeyParseState, INITIAL_STATE, parseMultipleKeypresses
ink/reconciler.ts	import { appendFileSync } from 'fs'	getOwnerChain, isDebugRepaintsEnabled, dispatcher, recordYogaMs, getLastYogaMs, markCommitStart, getLastCommitMs, resetProfileCounters
ink/render-border.ts	import chalk from 'chalk'	BorderTextOptions, CUSTOM_BORDER_STYLES, BorderStyle
ink/render-node-to-output.ts	import indentString from 'indent-string'	resetLayoutShifted, didLayoutShift, ScrollHint, resetScrollHint, getScrollHint, resetScrollDrainNode, getScrollDrainNode, FollowScroll (+1)
ink/render-to-screen.ts	import noop from 'lodash-es/noop.js'	MatchPosition, renderToScreen, scanPositions, applyPositionedHighlight
ink/renderer.ts	import { logForDebugging } from 'src/utils/debug.js'	RenderOptions, Renderer, createRenderer
ink/root.ts	import type { ReactNode } from 'react'	RenderOptions, Instance, Root, renderSync, createRoot
ink/screen.ts	import {	CharPool, HyperlinkPool, StylePool
ink/searchHighlight.ts	import {	applySearchHighlight
ink/selection.ts	import { clamp } from './layout/geometry.js'	SelectionState, createSelectionState, startSelection, updateSelection, finishSelection, clearSelection
ink/squash-text-nodes.ts	import type { DOMElement } from './dom.js'	StyledSegment, squashTextNodesToSegments
ink/stringWidth.ts	import emojiRegex from 'emoji-regex'	stringWidth
ink/styles.ts	import {	RGBColor, HexColor, Ansi256Color, AnsiColor, Color, TextStyles, Styles
ink/supports-hyperlinks.ts	import supportsHyperlinksLib from 'supports-hyperlinks'	ADDITIONAL_HYPERLINK_TERMINALS, supportsHyperlinks
ink/tabstops.ts	import { stringWidth } from './stringWidth.js'	expandTabs
ink/terminal-focus-state.ts	export type TerminalFocusState = 'focused' | 'blurred' | 'unknown'	TerminalFocusState, setTerminalFocused, getTerminalFocused, getTerminalFocusState, subscribeTerminalFocus, resetTerminalFocusState
ink/terminal-querier.ts	import type { TerminalResponse } from './parse-keypress.js'	TerminalQuery, decrqm, da1, da2, kittyKeyboard, cursorPosition, oscColor, xtversion (+1)
ink/terminal.ts	import { coerce } from 'semver'	Progress, isProgressReportingAvailable, isSynchronizedOutputSupported, setXtversionName, isXtermJs, supportsExtendedKeys, hasCursorUpViewportYankBug, SYNC_OUTPUT_SUPPORTED (+2)
ink/termio.ts	export { Parser } from './termio/parser.js'	Parser, colorsEqual, defaultStyle, stylesEqual
ink/termio/ansi.ts	export const C0 = {	C0, ESC, BEL, SEP, ESC_TYPE, isC0, isEscFinal
ink/termio/csi.ts	import { ESC, ESC_TYPE, SEP } from './ansi.js'	CSI_PREFIX, CSI_RANGE, isCSIParam, isCSIIntermediate, isCSIFinal, csi, CSI, ERASE_DISPLAY (+32)
ink/termio/dec.ts	import { csi } from './csi.js'	DEC, decset, decreset, BSU, ESU, EBP, DBP, EFE (+7)
ink/termio/esc.ts	import type { Action } from './types.js'	parseEsc
ink/termio/osc.ts	import { Buffer } from 'buffer'	OSC_PREFIX, ST, osc, wrapForMultiplexer, ClipboardPath, getClipboardPath, tmuxLoadBuffer, setClipboard
ink/termio/parser.ts	import { getGraphemeSegmenter } from '../../utils/intl.js'	
ink/termio/sgr.ts	import type { NamedColor, TextStyle, UnderlineStyle } from './types.js'	applySGR
ink/termio/tokenize.ts	import { C0, ESC_TYPE, isEscFinal } from './ansi.js'	Token, Tokenizer, createTokenizer
ink/termio/types.ts	export type NamedColor =	NamedColor, Color, UnderlineStyle, TextStyle, defaultStyle, stylesEqual, colorsEqual, CursorDirection (+10)
ink/useTerminalNotification.ts	import { createContext, useCallback, useContext, useMemo } from 'react'	TerminalWriteContext, TerminalWriteProvider, TerminalNotification, useTerminalNotification
ink/warn.ts	import { logForDebugging } from '../utils/debug.js'	ifNotInteger
ink/widest-line.ts	import { lineWidth } from './line-width-cache.js'	widestLine
ink/wrap-text.ts	import sliceAnsi from '../utils/sliceAnsi.js'	wrapText
ink/wrapAnsi.ts	import wrapAnsiNpm from 'wrap-ansi'	wrapAnsi
interactiveHelpers.tsx	import { feature } from 'bun:bundle';	completeOnboarding, showDialog, exitWithError, exitWithMessage, showSetupDialog, renderAndRun, showSetupScreens
keybindings/KeybindingContext.tsx	import { c as _c } from "react/compiler-runtime";	KeybindingProvider, useKeybindingContext, useOptionalKeybindingContext, useRegisterKeybindingContext
keybindings/KeybindingProviderSetup.tsx	import { c as _c } from "react/compiler-runtime";	KeybindingSetup
keybindings/defaultBindings.ts	import { feature } from 'bun:bundle'	DEFAULT_BINDINGS
keybindings/loadUserBindings.ts	import chokidar, { type FSWatcher } from 'chokidar'	isKeybindingCustomizationEnabled, KeybindingsLoadResult, getKeybindingsPath, loadKeybindings, loadKeybindingsSync
keybindings/match.ts	import type { Key } from '../ink.js'	getKeyName, matchesKeystroke, matchesBinding
keybindings/parser.ts	import type {	parseKeystroke, parseChord, keystrokeToString, chordToString, keystrokeToDisplayString, chordToDisplayString, parseBindings
keybindings/reservedShortcuts.ts	import { getPlatform } from '../utils/platform.js'	ReservedShortcut, NON_REBINDABLE, TERMINAL_RESERVED, MACOS_RESERVED, getReservedShortcuts, normalizeKeyForComparison
keybindings/resolver.ts	import type { Key } from '../ink.js'	ResolveResult, ChordResolveResult, resolveKey, getBindingDisplayText, keystrokesEqual, resolveKeyWithChordState
keybindings/schema.ts	import { z } from 'zod/v4'	KEYBINDING_CONTEXTS, KEYBINDING_CONTEXT_DESCRIPTIONS, KEYBINDING_ACTIONS, KeybindingBlockSchema, KeybindingsSchema, KeybindingsSchemaType
keybindings/shortcutFormat.ts	import {	getShortcutDisplay
keybindings/template.ts	import { jsonStringify } from '../utils/slowOperations.js'	generateKeybindingsTemplate
keybindings/useKeybinding.ts	import { useCallback, useEffect } from 'react'	useKeybinding, useKeybindings
keybindings/useShortcutDisplay.ts	import { useEffect, useRef } from 'react'	useShortcutDisplay
keybindings/validate.ts	import { plural } from '../utils/stringUtils.js'	KeybindingWarningType, KeybindingWarning, checkDuplicateKeysInJson
main.tsx	import { profileCheckpoint, profileReport } from './utils/startupProfiler.js';	
memdir/findRelevantMemories.ts	import { feature } from 'bun:bundle'	RelevantMemory, findRelevantMemories
memdir/memdir.ts	import { feature } from 'bun:bundle'	ENTRYPOINT_NAME, MAX_ENTRYPOINT_LINES, MAX_ENTRYPOINT_BYTES, EntrypointTruncation, truncateEntrypointContent, DIR_EXISTS_GUIDANCE, DIRS_EXIST_GUIDANCE, ensureMemoryDirExists (+1)
memdir/memoryAge.ts	export function memoryAgeDays(mtimeMs: number): number {	memoryAgeDays, memoryAge, memoryFreshnessText, memoryFreshnessNote
memdir/memoryScan.ts	import { readdir } from 'fs/promises'	MemoryHeader, scanMemoryFiles, formatMemoryManifest
memdir/memoryTypes.ts	export const MEMORY_TYPES = [	MEMORY_TYPES, MemoryType, parseMemoryType, TYPES_SECTION_COMBINED
memdir/paths.ts	import memoize from 'lodash-es/memoize.js'	isAutoMemoryEnabled, isExtractModeActive, getMemoryBaseDir, hasAutoMemPathOverride
memdir/teamMemPaths.ts	import { lstat, realpath } from 'fs/promises'	PathTraversalError, isTeamMemoryEnabled, getTeamMemPath, getTeamMemEntrypoint
memdir/teamMemPrompts.ts	import {	buildCombinedMemoryPrompt
migrations/migrateAutoUpdatesToSettings.ts	import { logEvent } from 'src/services/analytics/index.js'	migrateAutoUpdatesToSettings
migrations/migrateBypassPermissionsAcceptedToSettings.ts	import { logEvent } from 'src/services/analytics/index.js'	migrateBypassPermissionsAcceptedToSettings
migrations/migrateEnableAllProjectMcpServersToSettings.ts	import { logEvent } from 'src/services/analytics/index.js'	migrateEnableAllProjectMcpServersToSettings
migrations/migrateFennecToOpus.ts	import {	migrateFennecToOpus
migrations/migrateLegacyOpusToCurrent.ts	import {	migrateLegacyOpusToCurrent
migrations/migrateOpusToOpus1m.ts	import { logEvent } from '../services/analytics/index.js'	migrateOpusToOpus1m
migrations/migrateReplBridgeEnabledToRemoteControlAtStartup.ts	import { saveGlobalConfig } from '../utils/config.js'	migrateReplBridgeEnabledToRemoteControlAtStartup
migrations/migrateSonnet1mToSonnet45.ts	import {	migrateSonnet1mToSonnet45
migrations/migrateSonnet45ToSonnet46.ts	import {	migrateSonnet45ToSonnet46
migrations/resetAutoModeOptInForDefaultOffer.ts	import { feature } from 'bun:bundle'	resetAutoModeOptInForDefaultOffer
migrations/resetProToOpusDefault.ts	import { logEvent } from 'src/services/analytics/index.js'	resetProToOpusDefault
moreright/useMoreRight.tsx	type M = any;	useMoreRight
native-ts/color-diff/index.ts	import { diffArrays } from 'diff'	Hunk, SyntaxTheme, NativeModule
